Temp(C),Temp (K),ftmprt,sr,xi,xs,ak1,Inter-S,Inter-E,delt,Portions
8.6,281.6,7.239772727,1393.777167,0.99928304,1.610897991,0.034026461,0.700283296,0.730747066,0,11.35776789
6.4,279.4,3.807015032,45.01586721,0.978268366,2.056582556,0.023730133,0.730747066,0.761838952,0,11.35776789
6.5,279.5,3.964221825,52.67925974,0.981370831,2.033706084,0.024125039,0.761838952,0.79215563,0,11.35776789
7,280,4.748571429,115.419282,0.991410358,1.923315086,0.026195726,0.79215563,0.821402431,0,11.35776789
7.1,280.1,4.90510532,134.977125,0.992645822,1.902012085,0.026629782,0.821402431,0.849799054,0,11.35776789
7.2,280.2,5.06152748,157.8314167,0.993704016,1.880959994,0.027070712,0.849799054,0.877338872,0,11.35776789
6.6,279.6,4.121316166,61.64031779,0.984035841,2.011100171,0.024526227,0.877338872,0.90480753,0,11.35776789
6.3,279.3,3.649695668,38.46295875,0.974659781,2.079733015,0.023341416,0.90480753,0.931914368,0,11.35776789
5.8,278.8,2.861406026,17.48609556,0.945905289,2.199718412,0.021487462,0.931914368,0.958865665,0,11.35776789
5.5,278.5,2.387073609,10.88160347,0.915836276,2.275227227,0.020443627,0.958865665,0.985503653,0,11.35776789
5.9,278.9,3.019290068,20.47674943,0.953438019,2.175144943,0.0218466,0.985503653,1.011211434,0.956510244,12.31427814
8,281,6.308896797,549.4384723,0.998183267,1.721209382,0.030858406,0.05470119,0.105341617,0,12.31427814
10.8,283.8,10.61930937,40917.34654,0.999975561,1.266585622,0.048518434,0.105341617,0.160338391,0,12.31427814
12.4,285.4,13.04442887,462512.5042,0.999997838,1.065845354,0.062586421,0.160338391,0.215273795,0,12.31427814
13.6,286.6,14.84549895,2801033.329,0.999999643,0.937644128,0.0756136,0.215273795,0.267880849,0,12.31427814
14.4,287.4,16.03785665,9228957.432,0.999999892,0.861374752,0.085696971,0.267880849,0.31662312,0,12.31427814
15,288,16.92777778,22471935.51,0.999999956,0.808522381,0.094089558,0.31662312,0.360795062,0,12.31427814
15,288,16.92777778,22471935.51,0.999999956,0.808522381,0.094089558,0.360795062,0.401000419,0,12.31427814
14.5,287.5,16.18643478,10707283.65,0.999999907,0.852316347,0.087044211,0.401000419,0.438623663,0,12.31427814
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.438623663,0.476322757,0,12.31427814
9,282,7.858156028,2586.746089,0.999613563,1.541554679,0.036308807,0.476322757,0.514306315,0,12.31427814
7.2,280.2,5.06152748,157.8314167,0.993704016,1.880959994,0.027070712,0.514306315,0.550806333,0,12.31427814
5.9,278.9,3.019290068,20.47674943,0.953438019,2.175144943,0.0218466,0.550806333,0.585907789,0,12.31427814
4.7,277.7,1.11717681,3.056213739,0.753464668,2.490386584,0.017891922,0.585907789,0.619679553,0,12.31427814
4.2,277.2,0.31976912,1.376809849,0.579267984,2.635773183,0.016455049,0.619679553,0.652583016,0,12.31427814
4.6,277.6,0.957925072,2.60628301,0.722706178,2.518766568,0.017595269,0.652583016,0.685131824,0,12.31427814
4.5,277.5,0.798558559,2.222335253,0.689666058,2.54749077,0.017303326,0.685131824,0.717079629,0,12.31427814
3.6,276.6,-0.640925524,0.526804628,0.345037353,2.82224784,0.014876347,0.717079629,0.74816505,0,12.31427814
3.1,276.1,-1.444693951,0.235818237,0.190819516,2.988360409,0.013672517,0.74816505,0.778585722,0,12.31427814
3.2,276.2,-1.283707458,0.277008397,0.216919793,2.954324629,0.013905566,0.778585722,0.808631218,0,12.31427814
3.5,276.5,-0.801446655,0.44867941,0.309716151,2.854667482,0.014627744,0.808631218,0.838342279,0,12.31427814
3.1,276.1,-1.444693951,0.235818237,0.190819516,2.988360409,0.013672517,0.838342279,0.867538392,0,12.31427814
3.6,276.6,-0.640925524,0.526804628,0.345037353,2.82224784,0.014876347,0.867538392,0.896402102,0,12.31427814
4.5,277.5,0.798558559,2.222335253,0.689666058,2.54749077,0.017303326,0.896402102,0.924725675,0,12.31427814
4.9,277.9,1.435336452,4.201058225,0.807731435,2.434641882,0.018499649,0.924725675,0.952401805,0,12.31427814
7.2,280.2,5.06152748,157.8314167,0.993704016,1.880959994,0.027070712,0.952401805,0.977201352,0,12.31427814
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.977201352,0.993732801,0,12.31427814
12.3,285.3,12.8936558,397780.5701,0.999997486,1.077341386,0.061603532,0.993732801,0.998727946,0,12.31427814
14.4,287.4,16.03785665,9228957.432,0.999999892,0.861374752,0.085696971,0.998727946,0.987447449,0,12.31427814
15.7,288.7,17.96134396,63170245.91,0.999999984,0.751195671,0.104873771,0.987447449,0.963925791,0,12.31427814
16.2,289.2,18.69654219,131766527.8,0.999999992,0.71290915,0.113289133,0.963925791,0.937040016,0,12.31427814
15.7,288.7,17.96134396,63170245.91,0.999999984,0.751195671,0.104873771,0.937040016,0.918537014,0,12.31427814
14.8,287.8,16.63154969,16710531.16,0.99999994,0.825745096,0.091208415,0.918537014,0.910448105,0,12.31427814
12.9,285.9,13.79671214,981377.1675,0.999998981,1.010293018,0.067729906,0.910448105,0.916986664,0,12.31427814
8.8,281.8,7.549183818,1899.192013,0.999473737,1.575820354,0.035149923,0.916986664,0.939742345,0,12.31427814
6.6,279.6,4.121316166,61.64031779,0.984035841,2.011100171,0.024526227,0.939742345,0.965699098,0,12.31427814
5.5,278.5,2.387073609,10.88160347,0.915836276,2.275227227,0.020443627,0.965699098,0.992198804,0,12.31427814
4.7,277.7,1.11717681,3.056213739,0.753464668,2.490386584,0.017891922,0.992198804,1.018765886,1.002502145,13.31678028
4.8,277.8,1.276313895,3.583406538,0.781821667,2.462346456,0.018193357,0.016263741,0.060363816,0,13.31678028
5.1,278.1,1.753038475,5.772114486,0.852335633,2.380222469,0.019127099,0.060363816,0.10431432,0,13.31678028
5.5,278.5,2.387073609,10.88160347,0.915836276,2.275227227,0.020443627,0.10431432,0.14824507,0,13.31678028
5.6,278.6,2.545297918,12.74702509,0.927256989,2.249755765,0.02078606,0.14824507,0.191476337,0,13.31678028
5.3,278.3,2.070283866,7.927073028,0.887981201,2.327095055,0.019774882,0.191476337,0.233293123,0,13.31678028
5.5,278.5,2.387073609,10.88160347,0.915836276,2.275227227,0.020443627,0.233293123,0.274613849,0,13.31678028
5,278,1.594244604,4.924607639,0.831212451,2.407268616,0.018810871,0.274613849,0.314355978,0,13.31678028
5.2,278.2,1.911718188,6.764701851,0.871212054,2.353499308,0.01944841,0.314355978,0.353630919,0,13.31678028
5.5,278.5,2.387073609,10.88160347,0.915836276,2.275227227,0.020443627,0.353630919,0.392516481,0,13.31678028
5.1,278.1,1.753038475,5.772114486,0.852335633,2.380222469,0.019127099,0.392516481,0.43017424,0,13.31678028
5.6,278.6,2.545297918,12.74702509,0.927256989,2.249755765,0.02078606,0.43017424,0.467605796,0,13.31678028
7.9,280.9,6.153364187,470.2968949,0.997878195,1.740363352,0.030358617,0.467605796,0.505664329,0,13.31678028
11,284,10.92394366,55489.19866,0.999981979,1.239426653,0.050095254,0.505664329,0.541516822,0,13.31678028
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.541516822,0.569768666,0,13.31678028
15.6,288.6,17.81399861,54515663.06,0.999999982,0.759112776,0.103263936,0.569768666,0.588345425,0,13.31678028
16.3,289.3,18.84327688,152591790.1,0.999999993,0.705504576,0.115047881,0.588345425,0.601077875,0,13.31678028
16.7,289.7,19.42920262,274154568.4,0.999999996,0.676696177,0.122347165,0.601077875,0.609785993,0,13.31678028
16.3,289.3,18.84327688,152591790.1,0.999999993,0.705504576,0.115047881,0.609785993,0.620188357,0,13.31678028
15.8,288.8,18.10858726,73191310.12,0.999999986,0.743366534,0.106507562,0.620188357,0.632633264,0,13.31678028
13.6,286.6,14.84549895,2801033.329,0.999999643,0.937644128,0.0756136,0.632633264,0.654845864,0,13.31678028
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.654845864,0.685773455,0,13.31678028
7.4,280.4,5.37403709,215.7320417,0.995386008,1.839596078,0.027973613,0.685773455,0.717602776,0,13.31678028
5.8,278.8,2.861406026,17.48609556,0.945905289,2.199718412,0.021487462,0.717602776,0.749109963,0,13.31678028
5.2,278.2,1.911718188,6.764701851,0.871212054,2.353499308,0.01944841,0.749109963,0.78001132,0,13.31678028
4.8,277.8,1.276313895,3.583406538,0.781821667,2.462346456,0.018193357,0.78001132,0.8103419,0,13.31678028
5,278,1.594244604,4.924607639,0.831212451,2.407268616,0.018810871,0.8103419,0.84010071,0,13.31678028
4.6,277.6,0.957925072,2.60628301,0.722706178,2.518766568,0.017595269,0.84010071,0.869378952,0,13.31678028
5.2,278.2,1.911718188,6.764701851,0.871212054,2.353499308,0.01944841,0.869378952,0.897963867,0,13.31678028
5.6,278.6,2.545297918,12.74702509,0.927256989,2.249755765,0.02078606,0.897963867,0.925772279,0,13.31678028
4.2,277.2,0.31976912,1.376809849,0.579267984,2.635773183,0.016455049,0.925772279,0.953680185,0,13.31678028
3.6,276.6,-0.640925524,0.526804628,0.345037353,2.82224784,0.014876347,0.953680185,0.981271905,0,13.31678028
3.4,276.4,-0.962083936,0.382095792,0.27646115,2.887483398,0.014383119,0.981271905,1.008492942,0.584187673,13.90096795
2.9,275.9,-1.767017035,0.170841845,0.145913682,3.057689,0.013217586,0.424305269,0.458883223,0,13.90096795
3.3,276.3,-1.122837495,0.325355289,0.245485337,2.920700714,0.014142413,0.458883223,0.493454228,0,13.90096795
3.2,276.2,-1.283707458,0.277008397,0.216919793,2.954324629,0.013905566,0.493454228,0.527437199,0,13.90096795
6.3,279.3,3.649695668,38.46295875,0.974659781,2.079733015,0.023341416,0.527437199,0.56325039,0,13.90096795
10.3,283.3,9.855841864,19069.43106,0.999947563,1.337294354,0.044781277,0.56325039,0.597148404,0,13.90096795
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.597148404,0.623905469,0,13.90096795
15.5,288.5,17.66655113,47041988.19,0.999999979,0.767118897,0.101677721,0.623905469,0.637751254,0,13.90096795
15,288,16.92777778,22471935.51,0.999999956,0.808522381,0.094089558,0.637751254,0.653086289,0,13.90096795
15.4,288.4,17.51900139,40588745.71,0.999999975,0.775215097,0.100114798,0.653086289,0.664721067,0,13.90096795
14.9,287.9,16.77971518,19379283.23,0.999999948,0.817085371,0.092638287,0.664721067,0.67820178,0,13.90096795
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.67820178,0.696194549,0,13.90096795
12.3,285.3,12.8936558,397780.5701,0.999997486,1.077341386,0.061603532,0.696194549,0.71896594,0,13.90096795
9.7,282.7,8.936116024,7601.615155,0.999868466,1.427736686,0.040659456,0.71896594,0.747206166,0,13.90096795
8.8,281.8,7.549183818,1899.192013,0.999473737,1.575820354,0.035149923,0.747206166,0.775825953,0,13.90096795
8.2,281.2,6.619630156,749.6677861,0.998667853,1.683571287,0.031881693,0.775825953,0.80430994,0,13.90096795
7.8,280.8,5.997720798,402.5103447,0.997521749,1.759744342,0.029866575,0.80430994,0.832423575,0,13.90096795
7.4,280.4,5.37403709,215.7320417,0.995386008,1.839596078,0.027973613,0.832423575,0.860207409,0,13.90096795
7.2,280.2,5.06152748,157.8314167,0.993704016,1.880959994,0.027070712,0.860207409,0.887469245,0,13.90096795
6.8,279.8,4.435167977,84.36629531,0.988285775,1.966686529,0.025347832,0.887469245,0.914481268,0,13.90096795
6.8,279.8,4.435167977,84.36629531,0.988285775,1.966686529,0.025347832,0.914481268,0.940817201,0,13.90096795
6.7,279.7,4.278298177,72.11760409,0.986323403,1.988761432,0.024933792,0.940817201,0.966623365,0,13.90096795
7.6,280.6,5.686101212,294.74224,0.996618677,1.799198821,0.028905276,0.966623365,0.990344701,0,13.90096795
8.7,281.7,7.394533191,1627.065218,0.999385774,1.593256415,0.03458383,0.990344701,1.010839264,0.997014423,14.89798238
9.5,282.5,8.628672566,5589.653432,0.99982113,1.459313666,0.03936803,0.013824841,0.069625304,0,14.89798238
9.7,282.7,8.936116024,7601.615155,0.999868466,1.427736686,0.040659456,0.069625304,0.123737827,0,14.89798238
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.123737827,0.175494933,0,14.89798238
10.5,283.5,10.16155203,25888.44549,0.999961374,1.308519026,0.046241864,0.175494933,0.226695159,0,14.89798238
11.3,284.3,11.38009145,87561.04206,0.99998858,1.19984482,0.052552652,0.226695159,0.276516175,0,14.89798238
12.2,285.2,12.742777,342072.1636,0.999997077,1.088969604,0.060635407,0.276516175,0.3243158,0,14.89798238
12.4,285.4,13.04442887,462512.5042,0.999997838,1.065845354,0.062586421,0.3243158,0.369303003,0,14.89798238
12.5,285.5,13.19509632,537721.6479,0.99999814,1.054479919,0.063584286,0.369303003,0.411513311,0,14.89798238
12.6,285.6,13.34565826,625094.5913,0.9999984,1.043243509,0.064597345,0.411513311,0.451031286,0,14.89798238
13.1,286.1,14.0968892,1324955.192,0.999999245,0.988943237,0.06989837,0.451031286,0.487346484,0,14.89798238
13.6,286.6,14.84549895,2801033.329,0.999999643,0.937644128,0.0756136,0.487346484,0.520139681,0,14.89798238
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.520139681,0.549996016,0,14.89798238
14.5,287.5,16.18643478,10707283.65,0.999999907,0.852316347,0.087044211,0.549996016,0.575198476,0,14.89798238
15.7,288.7,17.96134396,63170245.91,0.999999984,0.751195671,0.104873771,0.575198476,0.592721077,0,14.89798238
15.7,288.7,17.96134396,63170245.91,0.999999984,0.751195671,0.104873771,0.592721077,0.608499097,0,14.89798238
16,289,18.40276817,98224689.87,0.99999999,0.727968036,0.109848372,0.608499097,0.620927453,0,14.89798238
16,289,18.40276817,98224689.87,0.99999999,0.727968036,0.109848372,0.620927453,0.632062887,0,14.89798238
16.2,289.2,18.69654219,131766527.8,0.999999992,0.71290915,0.113289133,0.632062887,0.640722132,0,14.89798238
16.3,289.3,18.84327688,152591790.1,0.999999993,0.705504576,0.115047881,0.640722132,0.647762463,0,14.89798238
16.2,289.2,18.69654219,131766527.8,0.999999992,0.71290915,0.113289133,0.647762463,0.654740165,0,14.89798238
15.3,288.3,17.37134929,35017177.65,0.999999971,0.783402449,0.098574839,0.654740165,0.666817966,0,14.89798238
15.5,288.5,17.66655113,47041988.19,0.999999979,0.767118897,0.101677721,0.666817966,0.676514998,0,14.89798238
16.3,289.3,18.84327688,152591790.1,0.999999993,0.705504576,0.115047881,0.676514998,0.679665485,0,14.89798238
16.5,289.5,19.13644214,204574371.4,0.999999995,0.690940301,0.118643922,0.679665485,0.680926866,0,14.89798238
16.7,289.7,19.42920262,274154568.4,0.999999996,0.676696177,0.122347165,0.680926866,0.680439665,0,14.89798238
16.6,289.6,19.28287293,236834686,0.999999996,0.68377869,0.120481955,0.680439665,0.680818667,0,14.89798238
16.8,289.8,19.57543133,317323187.7,0.999999997,0.669691836,0.124239933,0.680818667,0.679518696,0,14.89798238
17,290,19.86758621,424994254,0.999999998,0.655914025,0.128109699,0.679518696,0.676680397,0,14.89798238
17.1,290.1,20.01351258,491765523.1,0.999999998,0.64913876,0.130087488,0.676680397,0.67332083,0,14.89798238
17.4,290.4,20.45068871,761414697.7,0.999999999,0.629256991,0.136197324,0.67332083,0.667710199,0,14.89798238
17.9,290.9,21.17731179,1574670358,0.999999999,0.597549858,0.14699378,0.667710199,0.658119235,0,14.89798238
18.1,291.1,21.46726211,2104328202,1,0.585348062,0.151537195,0.658119235,0.647886583,0,14.89798238
18.3,291.3,21.75681428,2811022915,1,0.573411668,0.156214512,0.647886583,0.637115699,0,14.89798238
18.4,291.4,21.90144132,3248441948,1,0.567541079,0.158604552,0.637115699,0.62691145,0,14.89798238
18.4,291.4,21.90144132,3248441948,1,0.567541079,0.158604552,0.62691145,0.61820382,0,14.89798238
18.5,291.5,22.04596913,3753554615,1,0.56173456,0.161029481,0.61820382,0.609804976,0,14.89798238
17.8,290.8,21.03218707,1361955089,0.999999999,0.603752234,0.14477114,0.609804976,0.608989189,0,14.89798238
17.4,290.4,20.45068871,761414697.7,0.999999999,0.629256991,0.136197324,0.608989189,0.61156988,0,14.89798238
16.9,289.9,19.72155916,367252124.7,0.999999997,0.662764753,0.126160647,0.61156988,0.617637843,0,14.89798238
16.6,289.6,19.28287293,236834686,0.999999996,0.68377869,0.120481955,0.617637843,0.625145287,0,14.89798238
16.3,289.3,18.84327688,152591790.1,0.999999993,0.705504576,0.115047881,0.625145287,0.633878456,0,14.89798238
15.9,288.9,18.25572863,84793430.38,0.999999988,0.73562433,0.108165648,0.633878456,0.644309553,0,14.89798238
15.2,288.2,17.22359473,30207316.64,0.999999967,0.791682044,0.097057523,0.644309553,0.657940948,0,14.89798238
14.5,287.5,16.18643478,10707283.65,0.999999907,0.852316347,0.087044211,0.657940948,0.674144748,0,14.89798238
14.1,287.1,15.59150122,5906129.212,0.999999831,0.889170994,0.081773746,0.674144748,0.691028518,0,14.89798238
13.7,286.7,14.99490757,3252412.442,0.999999693,0.927728835,0.076809016,0.691028518,0.708528553,0,14.89798238
13.4,286.4,14.54636872,2076862.117,0.999999519,0.957815093,0.073275885,0.708528553,0.726142042,0,14.89798238
13.2,286.2,14.24682041,1539272.416,0.99999935,0.978449089,0.071007327,0.726142042,0.743436412,0,14.89798238
13.1,286.1,14.0968892,1324955.192,0.999999245,0.988943237,0.06989837,0.743436412,0.760010925,0,14.89798238
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.760010925,0.7759389,0,14.89798238
12.4,285.4,13.04442887,462512.5042,0.999997838,1.065845354,0.062586421,0.7759389,0.793526979,0,14.89798238
12.1,285.1,12.59179235,294134.4791,0.9999966,1.10073162,0.059681832,0.793526979,0.81132512,0,14.89798238
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.81132512,0.823841101,0,14.89798238
14.8,287.8,16.63154969,16710531.16,0.99999994,0.825745096,0.091208415,0.823841101,0.824007077,0,14.89798238
11.2,284.2,11.22814919,75218.25181,0.999986706,1.212887046,0.05172099,0.824007077,0.843609048,0,14.89798238
16.8,289.8,19.57543133,317323187.7,0.999999997,0.669691836,0.124239933,0.843609048,0.823289937,0,14.89798238
17.4,290.4,20.45068871,761414697.7,0.999999999,0.629256991,0.136197324,0.823289937,0.798583803,0,14.89798238
18,291,21.32233677,1820426716,0.999999999,0.591415397,0.14924898,0.798583803,0.769860862,0,14.89798238
17.1,290.1,20.01351258,491765523.1,0.999999998,0.64913876,0.130087488,0.769860862,0.755135013,0,14.89798238
15.9,288.9,18.25572863,84793430.38,0.999999988,0.73562433,0.108165648,0.755135013,0.753134756,0,14.89798238
15.4,288.4,17.51900139,40588745.71,0.999999975,0.775215097,0.100114798,0.753134756,0.755238272,0,14.89798238
14.7,287.7,16.4832812,14407813.13,0.999999931,0.834502715,0.089799642,0.755238272,0.762045953,0,14.89798238
14.2,287.2,15.74038997,6854322.082,0.999999854,0.879800833,0.083062018,0.762045953,0.771431715,0,14.89798238
13.6,286.6,14.84549895,2801033.329,0.999999643,0.937644128,0.0756136,0.771431715,0.783536234,0,14.89798238
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.783536234,0.797899959,0,14.89798238
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.797899959,0.812778258,0,14.89798238
12.1,285.1,12.59179235,294134.4791,0.9999966,1.10073162,0.059681832,0.812778258,0.829461061,0,14.89798238
11.9,284.9,12.28950509,217402.3557,0.9999954,1.124663596,0.057817507,0.829461061,0.846044898,0,14.89798238
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.846044898,0.862130772,0,14.89798238
11.6,284.6,11.83527758,138037.0743,0.999992756,1.161606538,0.055125032,0.862130772,0.878192612,0,14.89798238
11.2,284.2,11.22814919,75218.25181,0.999986706,1.212887046,0.05172099,0.878192612,0.895063294,0,14.89798238
